chr10	124455211	124455286
chr10	25707583	25707700
chr11	33670111	33670149
chr11	41831788	41831826
chr12	117814437	117814462
chr13	61734477	61734511
chr15	100931121	100931172
chr16	31950966	31951001
chr17	25303552	25303574
chr17	32813616	32813658
chr17	64637265	64637295
chr18	15095141	15095260
chr2	156527744	156527885
chr2	181000527	181000789
chr2	212707176	212707214
chr2	22706313	22706344
chr2	23190997	23191021
chr2	24796751	24796778
chr2	90402661	90402693
chr21	29069166	29069196
chr3	123590632	123590726
chr3	181192825	181192848
chr3	186372036	186372210
chr3	24987854	24987879
chr3	85576541	85576569
chr3	89022204	89022379
chr4	57497044	57497074
chr4	69572709	69572771
chr5	33633329	33633359
chr5	8749430	8749536
chr6	157968577	157968791
chr6	91669501	91669534
chr7	108325655	108325699
chr7	34840441	34840501
chr7	42529850	42529957
chr7	53652454	53652516
chr7	62492920	62492951
chr7	66591168	66591188
chr7	84901710	84901727
chr7	85044727	85044758
chr8	62114979	62115284
chr9	118083858	118083891
chr9	42906104	42906163
chr9	6290469	6290520
chr9	94416755	94416772
chr1	813803	813820
chr10	68178133	68178150
chr11	110377830	110377928
chr11	94684339	94684386
chr12	12933670	12933761
chr13	86340006	86340155
chr16	55291992	55292024
chr17	15511173	15511224
chr17	6341622	6341646
chr17	68357389	68357421
chr2	147020792	147020966
chr21	9555563	9555597
chr3	102543364	102543394
chr3	151148511	151148557
chr3	55788540	55788589
chr3	59852881	59852905
chr3	84593268	84593296
chr4	18162670	18162700
chr4	190659688	190659716
chr4	49534596	49534627
chr4	74243685	74243706
chr5	89450755	89450792
chr6	13503015	13503088
chr6	142450091	142450111
chr6	162181247	162181277
chr6	74935566	74935829
chr7	8019007	8019123
chr8	83740673	83740704
chr9	45393232	45393256
chrX	111557749	111557760
chr11	134305630	134305659
chr20	29444810	29444848
chrX	120842896	120842933
chr10	110453457	110453481
chr19	45444676	45444704
chr20	29437999	29438011
chr7	110484740	110484763
chr9	70568410	70568451
chr13	42771379	42771411
chr16	17755294	17755315
chr2	178676235	178676259
chr3	41601124	41601200
chr5	154873920	154873939
chr8	4452868	4452914
chr8	5829159	5829406
chr11	43356922	43356959
chr21	16928823	16928851
chr9	100675523	100675555
chr1	192262244	192262342
chr5	20835054	20835068
chr3	109751747	109751778
chr8	87315030	87315058
chr14	36674722	36674762
chr5	33797537	33797559
chr14	28301242	28301256
chr6	45852692	45852713
chr1	42483951	42483979
chr13	91626198	91626241
chr14	52667757	52667778
chr15	23743543	23743689
chr15	34031832	34031848
chr15	56251129	56251154
chr16	6793800	6793839
chr18	27219177	27219211
chr2	35879337	35879372
chr2	36570251	36570252
chr2	58059935	58060122
chr2	82098023	82098045
chr20	25895450	25895505
chr21	19517220	19517313
chr3	81991003	81991069
chr5	109480176	109480324
chr5	49427720	49427728
chr6	102845960	102846095
chr6	123647598	123647650
chr6	148195710	148195810
chr7	61778308	61778322
chr9	82082771	82082812
chrX	122664868	122664874
chrX	66982750	66982776
chr1	149308411	149308440
chr1	84833966	84834075
chrX	119892799	119892843
chr21	9565331	9565431
chr13	61462254	61462343
chr6	96641865	96642011
chr11	98196285	98196307
chr1	75192865	75192908
chr11	58171829	58171849
chr13	107436401	107436440
chr14	39875062	39875095
chr14	59220382	59220423
chr16	32103893	32103926
chr19	27868584	27868615
chr2	235519777	235519954
chr2	97823821	97823930
chr20	25888545	25888639
chr22	44324576	44324609
chr3	101279611	101279659
chr3	176091311	176091353
chr3	38625372	38626081
chr4	103343736	103343762
chr4	132181641	132181663
chr5	10201699	10201776
chr5	21207707	21207768
chr7	107829239	107829267
chr8	131041215	131041265
chrX	76411854	76411880
chr4	70131233	70131252
chrX	122663125	122663344
chr6	123853574	123853947
chr1	83609691	83609773
chr12	126802915	126802941
chr12	28226407	28226430
chr16	33047178	33047281
chr4	104214634	104214832
chr9	43203044	43203068
chrX	14151983	14152008
chr9	32463848	32463915
chr6	32613407	32613458
chr11	48755809	48755938
chr12	43256963	43256994
chr12	47369616	47369633
chr13	79259772	79259796
chr13	85871420	85871692
chr15	37707870	37707918
chr2	132001164	132001256
chr20	41952040	41952112
chr3	193354106	193354202
chr4	86607914	86607964
chr6	77980630	77980655
chr8	102695525	102695698
chrX	129525259	129525282
chr18	74960058	74960081
chr21	14390177	14390199
chr4	127596183	127596220
chr4	138177315	138177331
chr4	147225015	147225299
chr4	47007662	47007803
chr7	70188666	70188729
chr21	9495833	9495845
chr12	101548921	101548924
chr12	8105593	8105633
chr3	143121628	143121774
chr4	80768518	80768580
chr6	32662294	32662314
chr7	52789444	52789472
chr8	67381865	67381919
chr11	104555967	104556235
chr12	11219181	11219197
chr13	72968659	72968705
chr13	91149404	91149425
chr13	104296218	104296265
chr15	28175684	28175806
chr2	87407688	87407704
chr6	102283745	102283782
chr6	68132345	68132368
chr5	49546163	49546328
